,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
1005,2016-01-02T00:00:00,2,0021500496,1610612758,SAC,Sacramento,13-20,31,28,44,39,0,0,0,0,0,0,0,0,0,0,142,0.609,0.794,0.391,30,46,14
1006,2016-01-02T00:00:00,2,0021500496,1610612756,PHX,Phoenix,12-24,18,35,34,32,0,0,0,0,0,0,0,0,0,0,119,0.518,0.821,0.345,27,25,16
1007,2016-01-02T00:00:00,5,0021500499,1610612739,CLE,Cleveland,22-9,29,26,26,23,0,0,0,0,0,0,0,0,0,0,104,0.415,0.615,0.324,24,53,4
1008,2016-01-02T00:00:00,11,0021500505,1610612746,LAC,LA,22-13,31,38,34,27,0,0,0,0,0,0,0,0,0,0,130,0.605,0.8,0.522,28,47,14
1009,2016-01-02T00:00:00,10,0021500504,1610612743,DEN,Denver,12-22,13,34,30,25,6,0,0,0,0,0,0,0,0,0,108,0.419,0.652,0.167,27,52,13
1010,2016-01-03T00:00:00,5,0021500510,1610612747,LAL,Los Angeles,8-27,25,18,38,16,0,0,0,0,0,0,0,0,0,0,97,0.452,0.765,0.364,26,54,15
1011,2016-01-03T00:00:00,1,0021500506,1610612752,NYK,New York,16-19,22,33,31,25,0,0,0,0,0,0,0,0,0,0,111,0.5,0.857,0.423,27,46,16
1012,2016-01-03T00:00:00,2,0021500507,1610612741,CHI,Chicago,20-12,26,22,33,34,0,0,0,0,0,0,0,0,0,0,115,0.512,0.88,0.429,23,42,11
1013,2016-01-03T00:00:00,2,0021500507,1610612761,TOR,Toronto,21-14,26,34,27,26,0,0,0,0,0,0,0,0,0,0,113,0.457,0.842,0.419,21,37,8
1014,2016-01-03T00:00:00,3,0021500508,1610612748,MIA,Miami,20-13,25,25,23,24,0,0,0,0,0,0,0,0,0,0,97,0.453,0.833,0.391,27,54,12
1015,2016-01-03T00:00:00,3,0021500508,1610612764,WAS,Washington,15-17,24,7,20,24,0,0,0,0,0,0,0,0,0,0,75,0.341,0.692,0.133,19,45,10
1016,2016-01-03T00:00:00,4,0021500509,1610612757,POR,Portland,15-21,23,38,19,32,0,0,0,0,0,0,0,0,0,0,112,0.513,0.688,0.435,23,41,10
1017,2016-01-03T00:00:00,4,0021500509,1610612743,DEN,Denver,12-23,22,34,24,26,0,0,0,0,0,0,0,0,0,0,106,0.425,0.646,0.318,20,41,8
1018,2016-01-03T00:00:00,5,0021500510,1610612756,PHX,Phoenix,12-25,10,12,29,26,0,0,0,0,0,0,0,0,0,0,77,0.36,0.778,0.222,16,45,14
1019,2016-01-03T00:00:00,1,0021500506,1610612737,ATL,Atlanta,21-14,21,24,31,21,0,0,0,0,0,0,0,0,0,0,97,0.44,0.75,0.308,26,32,15
1020,2016-01-04T00:00:00,7,0021500517,1610612760,OKC,Oklahoma City,24-11,33,33,16,22,0,0,0,0,0,0,0,0,0,0,104,0.438,0.696,0.345,23,39,15
1021,2016-01-04T00:00:00,8,0021500518,1610612762,UTA,Utah,15-18,21,37,19,14,0,0,0,0,0,0,0,0,0,0,91,0.4,0.76,0.414,17,44,15
1022,2016-01-04T00:00:00,9,0021500519,1610612763,MEM,Memphis,19-17,17,21,32,21,0,0,0,0,0,0,0,0,0,0,91,0.385,0.692,0.2,21,52,11
1023,2016-01-04T00:00:00,8,0021500518,1610612745,HOU,Houston,17-19,28,20,21,24,0,0,0,0,0,0,0,0,0,0,93,0.485,0.762,0.423,17,34,16
1024,2016-01-04T00:00:00,10,0021500520,1610612766,CHA,Charlotte,17-17,24,30,23,24,0,0,0,0,0,0,0,0,0,0,101,0.442,0.947,0.333,15,41,11
1025,2016-01-04T00:00:00,10,0021500520,1610612744,GSW,Golden State,32-2,32,30,33,16,0,0,0,0,0,0,0,0,0,0,111,0.517,1.0,0.441,32,37,11
1026,2016-01-04T00:00:00,7,0021500517,1610612758,SAC,Sacramento,14-20,31,37,22,26,0,0,0,0,0,0,0,0,0,0,116,0.449,0.744,0.412,26,48,15
1027,2016-01-04T00:00:00,9,0021500519,1610612757,POR,Portland,15-22,15,19,18,26,0,0,0,0,0,0,0,0,0,0,78,0.389,0.625,0.25,14,42,21
1028,2016-01-04T00:00:00,6,0021500516,1610612759,SAS,San Antonio,30-6,29,31,30,33,0,0,0,0,0,0,0,0,0,0,123,0.544,0.8,0.45,32,44,13
1029,2016-01-04T00:00:00,6,0021500516,1610612749,MIL,Milwaukee,14-22,30,19,26,23,0,0,0,0,0,0,0,0,0,0,98,0.481,0.7,0.25,23,35,15
1030,2016-01-04T00:00:00,5,0021500515,1610612754,IND,Indiana,19-15,29,18,27,21,5,0,0,0,0,0,0,0,0,0,100,0.394,0.72,0.286,18,55,10
1031,2016-01-04T00:00:00,4,0021500514,1610612765,DET,Detroit,19-16,31,26,31,27,0,0,0,0,0,0,0,0,0,0,115,0.489,0.714,0.467,25,54,10
1032,2016-01-04T00:00:00,4,0021500514,1610612753,ORL,Orlando,19-16,23,24,27,15,0,0,0,0,0,0,0,0,0,0,89,0.444,1.0,0.3,17,30,8
1033,2016-01-04T00:00:00,3,0021500513,1610612751,BKN,Brooklyn,10-24,22,20,26,26,0,0,0,0,0,0,0,0,0,0,94,0.376,0.889,0.214,16,53,14
1034,2016-01-04T00:00:00,3,0021500513,1610612738,BOS,Boston,19-15,37,19,23,24,0,0,0,0,0,0,0,0,0,0,103,0.446,0.789,0.286,22,48,7
1035,2016-01-04T00:00:00,2,0021500512,1610612755,PHI,Philadelphia,4-33,29,18,33,29,0,0,0,0,0,0,0,0,0,0,109,0.552,0.643,0.2,31,37,16
1036,2016-01-04T00:00:00,2,0021500512,1610612750,MIN,Minnesota,12-23,25,25,29,20,0,0,0,0,0,0,0,0,0,0,99,0.534,0.792,0.4,26,27,16
1037,2016-01-04T00:00:00,1,0021500511,1610612739,CLE,Cleveland,23-9,33,25,32,32,0,0,0,0,0,0,0,0,0,0,122,0.554,0.885,0.515,25,40,13
1038,2016-01-04T00:00:00,1,0021500511,1610612761,TOR,Toronto,21-15,29,27,22,22,0,0,0,0,0,0,0,0,0,0,100,0.493,0.69,0.421,24,26,9
1039,2016-01-04T00:00:00,5,0021500515,1610612748,MIA,Miami,21-13,19,25,22,29,8,0,0,0,0,0,0,0,0,0,103,0.378,0.769,0.227,14,52,7
1040,2016-01-05T00:00:00,1,0021500521,1610612752,NYK,New York,17-19,29,25,30,23,0,0,0,0,0,0,0,0,0,0,107,0.476,0.917,0.278,20,46,9
1041,2016-01-05T00:00:00,2,0021500522,1610612741,CHI,Chicago,21-12,36,31,27,23,0,0,0,0,0,0,0,0,0,0,117,0.554,1.0,0.263,27,45,15
1042,2016-01-05T00:00:00,3,0021500523,1610612758,SAC,Sacramento,14-21,24,19,27,28,6,12,0,0,0,0,0,0,0,0,116,0.475,0.714,0.375,27,49,19
1043,2016-01-05T00:00:00,3,0021500523,1610612742,DAL,Dallas,20-15,27,22,29,20,6,13,0,0,0,0,0,0,0,0,117,0.459,0.652,0.414,22,55,17
1044,2016-01-05T00:00:00,4,0021500524,1610612744,GSW,Golden State,33-2,37,25,30,17,0,0,0,0,0,0,0,0,0,0,109,0.465,0.762,0.419,26,54,10
1045,2016-01-05T00:00:00,2,0021500522,1610612749,MIL,Milwaukee,14-23,28,33,28,17,0,0,0,0,0,0,0,0,0,0,106,0.451,0.571,0.375,28,43,10
1046,2016-01-05T00:00:00,1,0021500521,1610612737,ATL,Atlanta,21-15,20,29,22,30,0,0,0,0,0,0,0,0,0,0,101,0.425,0.632,0.385,22,41,13
1047,2016-01-05T00:00:00,4,0021500524,1610612747,LAL,Los Angeles,8-28,25,22,13,28,0,0,0,0,0,0,0,0,0,0,88,0.319,0.833,0.238,15,52,12
1048,2016-01-06T00:00:00,9,0021500533,1610612756,PHX,Phoenix,13-25,34,26,26,25,0,0,0,0,0,0,0,0,0,0,111,0.488,0.769,0.576,25,39,12
1049,2016-01-06T00:00:00,10,0021500534,1610612763,MEM,Memphis,19-18,16,20,29,29,0,0,0,0,0,0,0,0,0,0,94,0.389,0.708,0.333,21,39,8
1050,2016-01-06T00:00:00,10,0021500534,1610612760,OKC,Oklahoma City,25-11,25,31,27,29,0,0,0,0,0,0,0,0,0,0,112,0.458,0.848,0.471,20,52,15
1051,2016-01-06T00:00:00,11,0021500535,1610612757,POR,Portland,15-23,18,22,30,28,0,0,0,0,0,0,0,0,0,0,98,0.442,0.565,0.346,21,49,13
1052,2016-01-06T00:00:00,11,0021500535,1610612746,LAC,LA,23-13,31,32,22,24,0,0,0,0,0,0,0,0,0,0,109,0.506,0.824,0.478,24,42,10
1053,2016-01-06T00:00:00,8,0021500532,1610612762,UTA,Utah,15-19,22,29,23,24,0,0,0,0,0,0,0,0,0,0,98,0.468,0.944,0.389,21,34,18
1054,2016-01-06T00:00:00,8,0021500532,1610612759,SAS,San Antonio,31-6,32,36,27,28,0,0,0,0,0,0,0,0,0,0,123,0.605,0.769,0.429,34,38,13
1055,2016-01-06T00:00:00,1,0021500525,1610612752,NYK,New York,18-19,22,25,24,27,0,0,0,0,0,0,0,0,0,0,98,0.557,0.944,0.375,15,34,11
1056,2016-01-06T00:00:00,1,0021500525,1610612748,MIA,Miami,21-14,21,18,20,31,0,0,0,0,0,0,0,0,0,0,90,0.451,0.933,0.118,14,35,13
1057,2016-01-06T00:00:00,2,0021500526,1610612754,IND,Indiana,20-15,22,15,29,29,0,0,0,0,0,0,0,0,0,0,95,0.421,0.862,0.273,19,42,16
1058,2016-01-06T00:00:00,2,0021500526,1610612753,ORL,Orlando,19-17,20,18,21,27,0,0,0,0,0,0,0,0,0,0,86,0.405,0.941,0.194,17,39,17
1059,2016-01-06T00:00:00,3,0021500527,1610612739,CLE,Cleveland,24-9,24,38,33,26,0,0,0,0,0,0,0,0,0,0,121,0.539,0.684,0.414,16,44,10
1060,2016-01-06T00:00:00,3,0021500527,1610612764,WAS,Washington,15-18,26,24,39,26,0,0,0,0,0,0,0,0,0,0,115,0.553,0.63,0.583,31,33,12
1061,2016-01-06T00:00:00,4,0021500528,1610612765,DET,Detroit,20-16,24,24,18,33,0,0,0,0,0,0,0,0,0,0,99,0.446,0.639,0.37,18,47,18
1062,2016-01-06T00:00:00,4,0021500528,1610612738,BOS,Boston,19-16,33,22,20,19,0,0,0,0,0,0,0,0,0,0,94,0.374,0.741,0.214,23,39,10
1063,2016-01-06T00:00:00,9,0021500533,1610612766,CHA,Charlotte,17-18,32,20,33,17,0,0,0,0,0,0,0,0,0,0,102,0.437,0.682,0.393,20,44,13
1064,2016-01-06T00:00:00,5,0021500529,1610612761,TOR,Toronto,22-15,24,21,25,21,0,0,0,0,0,0,0,0,0,0,91,0.438,0.944,0.182,16,49,17
1065,2016-01-06T00:00:00,6,0021500530,1610612743,DEN,Denver,13-23,21,21,24,12,0,0,0,0,0,0,0,0,0,0,78,0.358,0.706,0.4,21,46,11
1066,2016-01-06T00:00:00,6,0021500530,1610612750,MIN,Minnesota,12-24,25,19,21,9,0,0,0,0,0,0,0,0,0,0,74,0.384,0.75,0.273,23,40,9
1067,2016-01-06T00:00:00,7,0021500531,1610612742,DAL,Dallas,21-15,22,27,22,29,0,0,0,0,0,0,0,0,0,0,100,0.425,0.864,0.25,22,52,10
1068,2016-01-06T00:00:00,7,0021500531,1610612740,NOP,New Orleans,11-23,24,26,18,23,0,0,0,0,0,0,0,0,0,0,91,0.37,0.8,0.233,22,51,10
1069,2016-01-06T00:00:00,5,0021500529,1610612751,BKN,Brooklyn,10-25,17,19,20,18,0,0,0,0,0,0,0,0,0,0,74,0.397,0.583,0.313,18,39,18
1070,2016-01-07T00:00:00,1,0021500536,1610612755,PHI,Philadelphia,4-34,21,23,32,22,0,0,0,0,0,0,0,0,0,0,98,0.453,0.6,0.278,21,43,22
1071,2016-01-07T00:00:00,4,0021500539,1610612758,SAC,Sacramento,15-21,38,31,33,16,0,0,0,0,0,0,0,0,0,0,118,0.553,0.667,0.286,32,37,15
1072,2016-01-07T00:00:00,4,0021500539,1610612747,LAL,Los Angeles,8-29,21,27,38,29,0,0,0,0,0,0,0,0,0,0,115,0.539,0.862,0.333,20,33,18
1073,2016-01-07T00:00:00,3,0021500538,1610612745,HOU,Houston,18-19,22,17,33,31,0,0,0,0,0,0,0,0,0,0,103,0.52,0.692,0.304,15,41,16
1074,2016-01-07T00:00:00,3,0021500538,1610612762,UTA,Utah,15-20,25,19,22,28,0,0,0,0,0,0,0,0,0,0,94,0.487,0.647,0.25,25,35,19
1075,2016-01-07T00:00:00,2,0021500537,1610612741,CHI,Chicago,22-12,21,27,26,27,0,0,0,0,0,0,0,0,0,0,101,0.415,0.824,0.409,23,54,16
1076,2016-01-07T00:00:00,2,0021500537,1610612738,BOS,Boston,19-17,27,20,16,29,0,0,0,0,0,0,0,0,0,0,92,0.357,0.773,0.2,17,51,11
1077,2016-01-07T00:00:00,1,0021500536,1610612737,ATL,Atlanta,22-15,22,39,36,29,0,0,0,0,0,0,0,0,0,0,126,0.533,0.789,0.406,36,48,16
1078,2016-01-08T00:00:00,3,0021500542,1610612743,DEN,Denver,13-24,30,7,29,18,0,0,0,0,0,0,0,0,0,0,84,0.368,0.842,0.211,19,59,17
1079,2016-01-08T00:00:00,1,0021500540,1610612764,WAS,Washington,15-19,26,21,14,27,0,0,0,0,0,0,0,0,0,0,88,0.393,0.933,0.32,18,35,19
1080,2016-01-08T00:00:00,3,0021500542,1610612763,MEM,Memphis,20-18,29,20,18,24,0,0,0,0,0,0,0,0,0,0,91,0.366,0.767,0.444,14,43,7
1081,2016-01-08T00:00:00,4,0021500543,1610612739,CLE,Cleveland,25-9,35,27,33,30,0,0,0,0,0,0,0,0,0,0,125,0.531,0.897,0.481,23,43,11
1082,2016-01-08T00:00:00,4,0021500543,1610612750,MIN,Minnesota,12-25,27,19,30,23,0,0,0,0,0,0,0,0,0,0,99,0.456,0.769,0.438,24,33,12
1083,2016-01-08T00:00:00,5,0021500544,1610612754,IND,Indiana,21-15,16,22,30,23,0,0,0,0,0,0,0,0,0,0,91,0.444,0.737,0.238,21,54,24
1084,2016-01-08T00:00:00,5,0021500544,1610612740,NOP,New Orleans,11-24,30,13,27,16,0,0,0,0,0,0,0,0,0,0,86,0.373,0.75,0.31,21,37,15
1085,2016-01-08T00:00:00,6,0021500545,1610612742,DAL,Dallas,21-16,18,21,36,20,0,0,0,0,0,0,0,0,0,0,95,0.417,0.688,0.318,27,42,16
1086,2016-01-08T00:00:00,6,0021500545,1610612749,MIL,Milwaukee,15-23,28,27,24,17,0,0,0,0,0,0,0,0,0,0,96,0.463,0.621,0.444,24,43,15
1087,2016-01-08T00:00:00,7,0021500546,1610612752,NYK,New York,18-20,30,19,25,25,0,0,0,0,0,0,0,0,0,0,99,0.418,0.824,0.429,19,44,8
1088,2016-01-08T00:00:00,7,0021500546,1610612759,SAS,San Antonio,32-6,26,26,27,21,0,0,0,0,0,0,0,0,0,0,100,0.441,0.824,0.308,23,49,8
1089,2016-01-08T00:00:00,1,0021500540,1610612761,TOR,Toronto,23-15,18,29,26,24,0,0,0,0,0,0,0,0,0,0,97,0.453,0.923,0.357,11,47,22
1090,2016-01-08T00:00:00,2,0021500541,1610612751,BKN,Brooklyn,10-26,17,21,24,15,0,0,0,0,0,0,0,0,0,0,77,0.397,0.6,0.318,17,41,15
1091,2016-01-08T00:00:00,2,0021500541,1610612753,ORL,Orlando,20-17,26,11,23,23,0,0,0,0,0,0,0,0,0,0,83,0.398,0.667,0.464,25,49,14
1092,2016-01-08T00:00:00,10,0021500549,1610612747,LAL,Los Angeles,8-30,28,25,32,28,0,0,0,0,0,0,0,0,0,0,113,0.476,0.96,0.346,19,34,11
1093,2016-01-08T00:00:00,10,0021500549,1610612760,OKC,Oklahoma City,26-11,32,28,30,27,0,0,0,0,0,0,0,0,0,0,117,0.506,0.846,0.294,17,45,13
1094,2016-01-08T00:00:00,9,0021500548,1610612757,POR,Portland,15-24,21,31,35,21,0,0,0,0,0,0,0,0,0,0,108,0.396,0.714,0.364,21,45,9
1095,2016-01-08T00:00:00,9,0021500548,1610612744,GSW,Golden State,34-2,38,36,32,22,0,0,0,0,0,0,0,0,0,0,128,0.529,0.857,0.563,36,48,15
1096,2016-01-08T00:00:00,8,0021500547,1610612756,PHX,Phoenix,13-26,20,20,33,22,0,0,0,0,0,0,0,0,0,0,95,0.435,0.692,0.25,15,46,14
1097,2016-01-08T00:00:00,8,0021500547,1610612748,MIA,Miami,22-14,21,32,24,26,0,0,0,0,0,0,0,0,0,0,103,0.493,0.8,0.389,23,41,10
1098,2016-01-09T00:00:00,6,0021500555,1610612748,MIA,Miami,22-15,29,20,19,15,0,0,0,0,0,0,0,0,0,0,83,0.415,0.529,0.316,14,39,17
1099,2016-01-09T00:00:00,7,0021500556,1610612758,SAC,Sacramento,15-22,27,31,26,32,0,0,0,0,0,0,0,0,0,0,116,0.467,0.759,0.348,27,34,10
1100,2016-01-09T00:00:00,6,0021500555,1610612762,UTA,Utah,16-20,19,26,27,26,0,0,0,0,0,0,0,0,0,0,98,0.549,0.611,0.45,19,37,16
1101,2016-01-09T00:00:00,7,0021500556,1610612744,GSW,Golden State,35-2,26,34,36,32,0,0,0,0,0,0,0,0,0,0,128,0.563,0.733,0.514,35,48,18
1102,2016-01-09T00:00:00,1,0021500550,1610612766,CHA,Charlotte,17-19,18,28,18,19,0,0,0,0,0,0,0,0,0,0,83,0.369,0.737,0.304,14,47,15
1103,2016-01-09T00:00:00,2,0021500551,1610612741,CHI,Chicago,22-13,19,32,32,22,0,0,0,0,0,0,0,0,0,0,105,0.434,0.839,0.389,16,46,21
1104,2016-01-09T00:00:00,5,0021500554,1610612755,PHI,Philadelphia,4-35,26,18,25,26,0,0,0,0,0,0,0,0,0,0,95,0.488,0.429,0.647,26,35,13
1105,2016-01-09T00:00:00,5,0021500554,1610612761,TOR,Toronto,24-15,25,32,18,33,0,0,0,0,0,0,0,0,0,0,108,0.547,0.778,0.294,19,37,13
1106,2016-01-09T00:00:00,4,0021500553,1610612765,DET,Detroit,21-16,33,23,16,31,0,0,0,0,0,0,0,0,0,0,103,0.467,0.643,0.296,23,47,9
1107,2016-01-09T00:00:00,4,0021500553,1610612751,BKN,Brooklyn,10-27,23,23,20,23,0,0,0,0,0,0,0,0,0,0,89,0.463,0.8,0.556,24,38,14
1108,2016-01-09T00:00:00,3,0021500552,1610612753,ORL,Orlando,20-18,17,32,21,29,0,0,0,0,0,0,0,0,0,0,99,0.514,0.75,0.357,22,37,15
1109,2016-01-09T00:00:00,2,0021500551,1610612737,ATL,Atlanta,23-15,30,34,25,31,0,0,0,0,0,0,0,0,0,0,120,0.521,0.8,0.417,33,40,15
1110,2016-01-09T00:00:00,3,0021500552,1610612764,WAS,Washington,16-19,27,33,25,20,0,0,0,0,0,0,0,0,0,0,105,0.553,0.8,0.565,29,27,15
1111,2016-01-09T00:00:00,1,0021500550,1610612746,LAC,LA,24-13,27,16,27,27,0,0,0,0,0,0,0,0,0,0,97,0.44,0.9,0.258,19,47,9
1112,2016-01-10T00:00:00,8,0021500564,1610612760,OKC,Oklahoma City,26-12,27,19,39,25,0,0,0,0,0,0,0,0,0,0,110,0.487,0.722,0.476,23,42,19
1113,2016-01-10T00:00:00,8,0021500564,1610612757,POR,Portland,16-24,26,26,28,35,0,0,0,0,0,0,0,0,0,0,115,0.42,0.857,0.432,27,52,16
1114,2016-01-10T00:00:00,7,0021500563,1610612743,DEN,Denver,14-24,36,17,28,14,0,0,0,0,0,0,0,0,0,0,95,0.416,0.826,0.444,25,44,13
1115,2016-01-10T00:00:00,1,0021500558,1610612740,NOP,New Orleans,11-25,24,25,27,25,10,0,0,0,0,0,0,0,0,0,111,0.4,0.793,0.267,20,56,14
1116,2016-01-10T00:00:00,1,0021500558,1610612746,LAC,LA,25-13,19,37,28,17,13,0,0,0,0,0,0,0,0,0,114,0.472,0.529,0.333,26,47,14
1117,2016-01-10T00:00:00,2,0021500557,1610612750,MIN,Minnesota,12-26,22,20,13,32,0,0,0,0,0,0,0,0,0,0,87,0.418,0.773,0.25,23,38,16
1118,2016-01-10T00:00:00,3,0021500559,1610612739,CLE,Cleveland,26-9,26,22,27,20,0,0,0,0,0,0,0,0,0,0,95,0.389,0.696,0.281,20,51,10
1119,2016-01-10T00:00:00,3,0021500559,1610612755,PHI,Philadelphia,4-36,20,27,22,16,0,0,0,0,0,0,0,0,0,0,85,0.455,0.474,0.333,22,48,19
1120,2016-01-10T00:00:00,4,0021500560,1610612738,BOS,Boston,19-18,34,19,23,22,0,0,0,0,0,0,0,0,0,0,98,0.42,0.739,0.318,22,39,16
1121,2016-01-10T00:00:00,5,0021500561,1610612754,IND,Indiana,21-16,24,26,27,16,10,0,0,0,0,0,0,0,0,0,103,0.478,0.8,0.29,33,39,18
1122,2016-01-10T00:00:00,5,0021500561,1610612745,HOU,Houston,19-19,28,20,16,29,14,0,0,0,0,0,0,0,0,0,107,0.438,0.652,0.368,24,49,22
1123,2016-01-10T00:00:00,6,0021500562,1610612749,MIL,Milwaukee,15-24,24,17,19,28,0,0,0,0,0,0,0,0,0,0,88,0.4,0.7,0.231,19,42,11
1124,2016-01-10T00:00:00,6,0021500562,1610612752,NYK,New York,19-20,24,27,31,18,0,0,0,0,0,0,0,0,0,0,100,0.464,0.833,0.292,25,43,11
1125,2016-01-10T00:00:00,7,0021500563,1610612766,CHA,Charlotte,17-20,26,30,21,15,0,0,0,0,0,0,0,0,0,0,92,0.361,0.833,0.333,24,40,12
1126,2016-01-10T00:00:00,2,0021500557,1610612742,DAL,Dallas,22-16,22,26,20,25,0,0,0,0,0,0,0,0,0,0,93,0.468,0.714,0.3,20,39,13
1127,2016-01-10T00:00:00,4,0021500560,1610612763,MEM,Memphis,21-18,16,22,30,33,0,0,0,0,0,0,0,0,0,0,101,0.369,0.875,0.25,12,58,21
1128,2016-01-10T00:00:00,9,0021500565,1610612762,UTA,Utah,17-20,15,28,18,25,0,0,0,0,0,0,0,0,0,0,86,0.449,0.76,0.313,16,45,14
1129,2016-01-10T00:00:00,9,0021500565,1610612747,LAL,Los Angeles,8-31,14,16,20,24,0,0,0,0,0,0,0,0,0,0,74,0.326,0.867,0.143,15,41,11
1130,2016-01-11T00:00:00,3,0021500568,1610612744,GSW,Golden State,36-2,27,29,24,31,0,0,0,0,0,0,0,0,0,0,111,0.477,0.733,0.304,25,49,9
1131,2016-01-11T00:00:00,2,0021500567,1610612741,CHI,Chicago,22-14,25,23,26,26,0,0,0,0,0,0,0,0,0,0,100,0.42,0.852,0.409,18,44,16
1132,2016-01-11T00:00:00,2,0021500567,1610612764,WAS,Washington,17-19,28,34,21,31,0,0,0,0,0,0,0,0,0,0,114,0.485,0.9,0.375,31,43,9
1133,2016-01-11T00:00:00,1,0021500566,1610612751,BKN,Brooklyn,10-28,20,18,18,23,0,0,0,0,0,0,0,0,0,0,79,0.452,0.846,0.167,15,30,15
1134,2016-01-11T00:00:00,1,0021500566,1610612759,SAS,San Antonio,33-6,22,23,32,29,0,0,0,0,0,0,0,0,0,0,106,0.537,0.737,0.308,27,40,12
1135,2016-01-11T00:00:00,3,0021500568,1610612748,MIA,Miami,22-16,25,29,23,26,0,0,0,0,0,0,0,0,0,0,103,0.451,0.875,0.368,31,47,10
1136,2016-01-12T00:00:00,1,0021500569,1610612756,PHX,Phoenix,13-27,19,23,34,21,0,0,0,0,0,0,0,0,0,0,97,0.404,0.63,0.32,24,45,18
1137,2016-01-12T00:00:00,1,0021500569,1610612754,IND,Indiana,22-16,25,27,28,36,0,0,0,0,0,0,0,0,0,0,116,0.519,0.774,0.417,25,41,13
1138,2016-01-12T00:00:00,2,0021500570,1610612759,SAS,San Antonio,34-6,24,29,28,28,0,0,0,0,0,0,0,0,0,0,109,0.482,0.815,0.357,20,49,17
1139,2016-01-12T00:00:00,2,0021500570,1610612765,DET,Detroit,21-17,25,19,22,33,0,0,0,0,0,0,0,0,0,0,99,0.418,0.654,0.261,22,41,12
1140,2016-01-12T00:00:00,3,0021500571,1610612738,BOS,Boston,19-19,27,22,32,33,0,0,0,0,0,0,0,0,0,0,114,0.488,0.808,0.31,25,42,9
1141,2016-01-12T00:00:00,3,0021500571,1610612752,NYK,New York,20-20,36,23,26,35,0,0,0,0,0,0,0,0,0,0,120,0.531,0.9,0.35,24,39,11
1142,2016-01-12T00:00:00,4,0021500572,1610612763,MEM,Memphis,21-19,24,20,25,22,0,0,0,0,0,0,0,0,0,0,91,0.458,0.75,0.389,22,31,17
1143,2016-01-12T00:00:00,5,0021500573,1610612741,CHI,Chicago,22-15,29,22,26,24,0,0,0,0,0,0,0,0,0,0,101,0.412,0.792,0.414,22,57,17
1144,2016-01-12T00:00:00,5,0021500573,1610612749,MIL,Milwaukee,16-24,20,26,28,32,0,0,0,0,0,0,0,0,0,0,106,0.462,0.607,0.231,28,40,5
1145,2016-01-12T00:00:00,6,0021500574,1610612760,OKC,Oklahoma City,27-12,32,28,20,21,0,0,0,0,0,0,0,0,0,0,101,0.464,0.778,0.409,21,41,16
1146,2016-01-12T00:00:00,6,0021500574,1610612750,MIN,Minnesota,12-27,21,27,18,30,0,0,0,0,0,0,0,0,0,0,96,0.444,0.739,0.389,22,45,18
1147,2016-01-12T00:00:00,7,0021500575,1610612739,CLE,Cleveland,27-9,22,25,20,28,15,0,0,0,0,0,0,0,0,0,110,0.412,0.813,0.386,28,46,9
1148,2016-01-12T00:00:00,7,0021500575,1610612742,DAL,Dallas,22-17,25,27,20,23,12,0,0,0,0,0,0,0,0,0,107,0.494,0.818,0.393,25,44,16
1149,2016-01-12T00:00:00,8,0021500576,1610612740,NOP,New Orleans,11-26,22,19,30,20,0,0,0,0,0,0,0,0,0,0,91,0.418,0.643,0.261,20,51,11
1150,2016-01-12T00:00:00,8,0021500576,1610612747,LAL,Los Angeles,9-31,15,23,29,28,0,0,0,0,0,0,0,0,0,0,95,0.368,0.781,0.207,16,47,8
1151,2016-01-12T00:00:00,4,0021500572,1610612745,HOU,Houston,20-19,22,29,21,35,0,0,0,0,0,0,0,0,0,0,107,0.429,0.852,0.514,21,42,14
1152,2016-01-13T00:00:00,1,0021500577,1610612737,ATL,Atlanta,23-16,19,17,22,26,0,0,0,0,0,0,0,0,0,0,84,0.37,0.81,0.28,17,37,16
1153,2016-01-13T00:00:00,1,0021500577,1610612766,CHA,Charlotte,18-20,20,25,35,27,0,0,0,0,0,0,0,0,0,0,107,0.439,0.846,0.333,26,54,16
1154,2016-01-13T00:00:00,3,0021500579,1610612751,BKN,Brooklyn,11-28,29,25,20,36,0,0,0,0,0,0,0,0,0,0,110,0.523,0.786,0.529,24,45,15
1155,2016-01-13T00:00:00,2,0021500578,1610612764,WAS,Washington,18-19,29,27,15,35,0,0,0,0,0,0,0,0,0,0,106,0.452,0.75,0.444,27,30,16
1156,2016-01-13T00:00:00,3,0021500579,1610612752,NYK,New York,20-21,20,31,24,29,0,0,0,0,0,0,0,0,0,0,104,0.451,0.652,0.318,19,47,13
1157,2016-01-13T00:00:00,10,0021500586,1610612748,MIA,Miami,22-17,25,27,17,21,0,0,0,0,0,0,0,0,0,0,90,0.443,0.655,0.375,26,49,23
1158,2016-01-13T00:00:00,9,0021500585,1610612758,SAC,Sacramento,15-23,19,25,21,32,0,0,0,0,0,0,0,0,0,0,97,0.488,0.643,0.261,21,52,18
